1281.00,256.08,247.61,98.04,38.43,51.24,76.86,102.48,128.10,34.44,3.99,31.78,6.65,27.03,11.40,25.89,12.54,23.61,14.82
1282.00,256.40,248.06,98.16,38.46,51.28,76.92,102.56,128.20,34.47,3.99,31.81,6.65,27.06,11.40,25.92,12.54,23.64,14.82
1283.00,256.72,248.51,98.28,38.49,51.32,76.98,102.64,128.30,34.50,3.99,31.84,6.65,27.09,11.40,25.95,12.54,23.67,14.82
1284.00,257.03,248.95,98.40,38.52,51.36,77.04,102.72,128.40,34.53,3.99,31.87,6.65,27.12,11.40,25.98,12.54,23.70,14.82
1285.00,257.35,249.40,98.52,38.55,51.40,77.10,102.80,128.50,34.56,3.99,31.90,6.65,27.15,11.40,26.01,12.54,23.73,14.82
1286.00,257.67,249.85,98.64,38.58,51.44,77.16,102.88,128.60,34.59,3.99,31.93,6.65,27.18,11.40,26.04,12.54,23.76,14.82
1287.00,257.98,250.29,98.76,38.61,51.48,77.22,102.96,128.70,34.62,3.99,31.96,6.65,27.21,11.40,26.07,12.54,23.79,14.82
1288.00,258.30,250.74,98.88,38.64,51.52,77.28,103.04,128.80,34.65,3.99,31.99,6.65,27.24,11.40,26.10,12.54,23.82,14.82
1289.00,258.62,251.19,99.00,38.67,51.56,77.34,103.12,128.90,34.68,3.99,32.02,6.65,27.27,11.40,26.13,12.54,23.85,14.82
1290.00,258.93,251.63,99.12,38.70,51.60,77.40,103.20,129.00,34.71,3.99,32.05,6.65,27.30,11.40,26.16,12.54,23.88,14.82
1291.00,259.25,252.08,99.24,38.73,51.64,77.46,103.28,129.10,34.74,3.99,32.08,6.65,27.33,11.40,26.19,12.54,23.91,14.82
1292.00,259.57,252.53,99.36,38.76,51.68,77.52,103.36,129.20,34.77,3.99,32.11,6.65,27.36,11.40,26.22,12.54,23.94,14.82
1293.00,259.88,252.97,99.48,38.79,51.72,77.58,103.44,129.30,34.80,3.99,32.14,6.65,27.39,11.40,26.25,12.54,23.97,14.82
1294.00,260.20,253.42,99.60,38.82,51.76,77.64,103.52,129.40,34.83,3.99,32.17,6.65,27.42,11.40,26.28,12.54,24.00,14.82
1295.00,260.52,253.87,99.72,38.85,51.80,77.70,103.60,129.50,34.86,3.99,32.20,6.65,27.45,11.40,26.31,12.54,24.03,14.82
1296.00,260.83,254.31,99.84,38.88,51.84,77.76,103.68,129.60,34.89,3.99,32.23,6.65,27.48,11.40,26.34,12.54,24.06,14.82
1297.00,261.15,254.76,99.96,38.91,51.88,77.82,103.76,129.70,34.92,3.99,32.26,6.65,27.51,11.40,26.37,12.54,24.09,14.82
1298.00,261.47,255.21,100.08,38.94,51.92,77.88,103.84,129.80,34.95,3.99,32.29,6.65,27.54,11.40,26.40,12.54,24.12,14.82
1299.00,261.78,255.65,100.20,38.97,51.96,77.94,103.92,129.90,34.98,3.99,32.32,6.65,27.57,11.40,26.43,12.54,24.15,14.82
1300.00,262.10,256.10,100.32,39.00,52.00,78.00,104.00,130.00,34.91,4.09,32.18,6.82,27.30,11.70,26.13,12.87,23.79,15.21
1301.00,262.42,256.55,100.44,39.03,52.04,78.06,104.08,130.10,34.94,4.09,32.21,6.82,27.33,11.70,26.16,12.87,23.82,15.21
1302.00,262.73,256.99,100.56,39.06,52.08,78.12,104.16,130.20,34.97,4.09,32.24,6.82,27.36,11.70,26.19,12.87,23.85,15.21
1303.00,263.05,257.44,100.68,39.09,52.12,78.18,104.24,130.30,35.00,4.09,32.27,6.82,27.39,11.70,26.22,12.87,23.88,15.21
1304.00,263.37,257.89,100.80,39.12,52.16,78.24,104.32,130.40,35.03,4.09,32.30,6.82,27.42,11.70,26.25,12.87,23.91,15.21
1305.00,263.68,258.33,100.92,39.15,52.20,78.30,104.40,130.50,35.06,4.09,32.33,6.82,27.45,11.70,26.28,12.87,23.94,15.21
1306.00,264.00,258.78,101.04,39.18,52.24,78.36,104.48,130.60,35.09,4.09,32.36,6.82,27.48,11.70,26.31,12.87,23.97,15.21
1307.00,264.32,259.23,101.16,39.21,52.28,78.42,104.56,130.70,35.12,4.09,32.39,6.82,27.51,11.70,26.34,12.87,24.00,15.21
1308.00,264.63,259.67,101.28,39.24,52.32,78.48,104.64,130.80,35.15,4.09,32.42,6.82,27.54,11.70,26.37,12.87,24.03,15.21
1309.00,264.95,260.12,101.40,39.27,52.36,78.54,104.72,130.90,35.18,4.09,32.45,6.82,27.57,11.70,26.40,12.87,24.06,15.21
1310.00,265.27,260.57,101.52,39.30,52.40,78.60,104.80,131.00,35.21,4.09,32.48,6.82,27.60,11.70,26.43,12.87,24.09,15.21
1311.00,265.58,261.01,101.64,39.33,52.44,78.66,104.88,131.10,35.24,4.09,32.51,6.82,27.63,11.70,26.46,12.87,24.12,15.21
1312.00,265.90,261.46,101.76,39.36,52.48,78.72,104.96,131.20,35.27,4.09,32.54,6.82,27.66,11.70,26.49,12.87,24.15,15.21
1313.00,266.22,261.91,101.88,39.39,52.52,78.78,105.04,131.30,35.30,4.09,32.57,6.82,27.69,11.70,26.52,12.87,24.18,15.21
1314.00,266.53,262.35,102.00,39.42,52.56,78.84,105.12,131.40,35.33,4.09,32.60,6.82,27.72,11.70,26.55,12.87,24.21,15.21
1315.00,266.85,262.80,102.12,39.45,52.60,78.90,105.20,131.50,35.36,4.09,32.63,6.82,27.75,11.70,26.58,12.87,24.24,15.21
1316.00,267.17,263.25,102.24,39.48,52.64,78.96,105.28,131.60,35.39,4.09,32.66,6.82,27.78,11.70,26.61,12.87,24.27,15.21
1317.00,267.48,263.69,102.36,39.51,52.68,79.02,105.36,131.70,35.42,4.09,32.69,6.82,27.81,11.70,26.64,12.87,24.30,15.21
1318.00,267.80,264.14,102.48,39.54,52.72,79.08,105.44,131.80,35.45,4.09,32.72,6.82,27.84,11.70,26.67,12.87,24.33,15.21
1319.00,268.12,264.59,102.60,39.57,52.76,79.14,105.52,131.90,35.48,4.09,32.75,6.82,27.87,11.70,26.70,12.87,24.36,15.21
1320.00,268.43,265.03,102.72,39.60,52.80,79.20,105.60,132.00,35.51,4.09,32.78,6.82,27.90,11.70,26.73,12.87,24.39,15.21
